Word,Freq_CSAT,LogE_Freq_CSAT,Log10_Freq_CSAT,Length,Freq_HAL,Log_Freq_HAL,SUBTLWF,LgSUBTLWF,Ortho_N,OLD,OLDF
plain,1,0.0,0.3010299956639812,5,23526,10.066,21.82,3.047,2,1.7,8.495
mist,1,0.0,0.3010299956639812,4,3266,8.091,3.55,2.26,10,1.3,8.473
darker,1,0.0,0.3010299956639812,6,2698,7.9,2.75,2.149,3,1.85,6.998
elephant,1,0.0,0.3010299956639812,8,7010,8.855,11.37,2.764,0,3.25,6.58
chopstick,1,0.0,0.3010299956639812,9,47,3.85,0.25,1.146,0,3.75,6.333
succeeding,1,0.0,0.3010299956639812,10,1070,6.975,0.69,1.556,0,3.45,6.563
starry,1,0.0,0.3010299956639812,6,251,5.525,0.73,1.58,0,1.95,8.131
clarification,1,0.0,0.3010299956639812,13,2736,7.914,0.59,1.491,0,3.3,5.993
evaluation,1,0.0,0.3010299956639812,10,12507,9.434,4.41,2.354,1,2.3,6.412
cues,1,0.0,0.3010299956639812,4,1192,7.083,0.69,1.556,6,1.5,7.785
circuitry,1,0.0,0.3010299956639812,9,2039,7.62,0.86,1.653,0,3.65,6.687
lacking,1,0.0,0.3010299956639812,7,5997,8.699,2.53,2.114,8,1.5,7.303
tutors,1,0.0,0.3010299956639812,6,566,6.339,0.37,1.301,1,2.2,7.205
stops,1,0.0,0.3010299956639812,5,10997,9.305,21.8,3.046,2,1.75,7.702
penetrate,1,0.0,0.3010299956639812,9,1864,7.53,2.86,2.167,0,2.7,5.741
proven,1,0.0,0.3010299956639812,6,16826,9.731,6.65,2.531,2,1.85,7.254
reserves,1,0.0,0.3010299956639812,8,3554,8.176,1.65,1.929,2,2.1,7.349
naming,1,0.0,0.3010299956639812,6,3670,8.208,2.14,2.041,2,1.9,7.237
sequoia,1,0.0,0.3010299956639812,7,283,5.645,0.14,0.903,0,3.4,7.021
angry,1,0.0,0.3010299956639812,5,13441,9.506,58.98,3.478,0,2.0,7.498
workday,1,0.0,0.3010299956639812,7,137,4.92,0.25,1.146,0,2.75,8.065
photographer,1,0.0,0.3010299956639812,12,2794,7.935,9.12,2.668,1,2.95,5.212
segment,1,0.0,0.3010299956639812,7,11246,9.328,1.98,2.009,0,2.2,7.074
surveillance,1,0.0,0.3010299956639812,12,2644,7.88,18.67,2.979,0,5.7,5.978
intermediates,1,0.0,0.3010299956639812,13,340,5.829,0.02,0.301,0,4.6,6.143
richer,1,0.0,0.3010299956639812,6,1975,7.588,3.88,2.299,1,1.95,7.22
metals,1,0.0,0.3010299956639812,6,2729,7.912,1.08,1.748,2,1.8,7.582
plastics,1,0.0,0.3010299956639812,8,1439,7.272,1.02,1.724,0,2.75,7.172
repositories,1,0.0,0.3010299956639812,12,616,6.423,0.02,0.301,0,4.5,6.15
manipulation,1,0.0,0.3010299956639812,12,4783,8.473,1.35,1.845,0,3.35,6.421
replaces,1,0.0,0.3010299956639812,8,2697,7.9,0.45,1.38,1,2.55,7.075
principal,1,0.0,0.3010299956639812,9,9209,9.128,13.75,2.846,0,3.4,7.002
sauce,1,0.0,0.3010299956639812,5,5757,8.658,15.59,2.901,2,1.75,8.093
brightly,1,0.0,0.3010299956639812,8,889,6.79,0.75,1.591,0,2.45,6.888
orange,1,0.0,0.3010299956639812,6,13483,9.509,22.31,3.057,1,1.85,7.325
purple,1,0.0,0.3010299956639812,6,9407,9.149,12.33,2.799,0,2.0,6.892
exhibit,1,0.0,0.3010299956639812,7,5305,8.576,7.61,2.59,0,2.8,7.136
adventures,1,0.0,0.3010299956639812,10,9517,9.161,3.61,2.267,0,2.95,6.811
wonderland,1,0.0,0.3010299956639812,10,965,6.872,1.82,1.973,0,3.5,6.555
salty,1,0.0,0.3010299956639812,5,939,6.845,2.49,2.107,2,1.85,6.74
wolf,1,0.0,0.3010299956639812,4,21576,9.979,20.27,3.015,2,1.9,8.759
phew,1,0.0,0.3010299956639812,4,466,6.144,2.1,2.033,1,1.85,8.563
homework,1,0.0,0.3010299956639812,8,3469,8.152,20.14,3.012,0,2.9,4.711
awakens,1,0.0,0.3010299956639812,7,244,5.497,0.45,1.38,0,2.65,6.905
visited,1,0.0,0.3010299956639812,7,8216,9.014,6.86,2.545,0,2.55,6.892
diving,1,0.0,0.3010299956639812,6,6139,8.722,6.29,2.508,5,1.7,7.607
continuing,1,0.0,0.3010299956639812,10,12619,9.443,4.0,2.312,0,2.7,6.779
observing,1,0.0,0.3010299956639812,9,3105,8.041,2.84,2.164,0,2.75,7.024
telescopes,1,0.0,0.3010299956639812,10,995,6.903,0.47,1.398,1,3.5,5.645
hindrance,1,0.0,0.3010299956639812,9,360,5.886,0.27,1.176,0,3.5,6.489
cathedral,1,0.0,0.3010299956639812,9,3060,8.026,3.73,2.281,0,3.8,6.591
harvested,1,0.0,0.3010299956639812,9,459,6.129,0.55,1.462,1,2.7,6.534
theaters,1,0.0,0.3010299956639812,8,1150,7.048,1.8,1.968,0,2.4,7.075
mason,1,0.0,0.3010299956639812,5,6800,8.825,13.9,2.851,1,1.9,8.096
spin,1,0.0,0.3010299956639812,4,10683,9.276,14.63,2.873,5,1.5,8.123
strategic,1,0.0,0.3010299956639812,9,8845,9.088,2.59,2.124,0,3.6,6.752
dying,1,0.0,0.3010299956639812,5,10151,9.225,66.98,3.534,4,1.7,8.061
motivate,1,0.0,0.3010299956639812,8,1043,6.95,1.06,1.74,0,2.6,6.087
experimentation,1,0.0,0.3010299956639812,15,2216,7.703,0.59,1.491,0,4.35,6.497
forefront,1,0.0,0.3010299956639812,9,1095,6.999,0.39,1.322,0,3.7,6.017
council,1,0.0,0.3010299956639812,7,21497,9.976,16.92,2.937,0,2.85,7.275
involvement,1,0.0,0.3010299956639812,11,7324,8.899,4.88,2.398,0,3.75,7.226
prosper,1,0.0,0.3010299956639812,7,1652,7.41,1.1,1.756,0,1.9,6.183
sensitivity,1,0.0,0.3010299956639812,11,4627,8.44,2.9,2.173,0,3.7,5.967
optimum,1,0.0,0.3010299956639812,7,2152,7.674,0.65,1.532,0,3.25,6.968
corresponding,1,0.0,0.3010299956639812,13,6906,8.84,0.57,1.477,0,3.9,6.193
attempting,1,0.0,0.3010299956639812,10,12087,9.4,4.0,2.312,0,3.5,6.757
opposition,1,0.0,0.3010299956639812,10,12636,9.444,3.04,2.193,0,2.8,7.225
manufacturer,1,0.0,0.3010299956639812,12,14162,9.558,1.78,1.964,2,4.7,6.296
behaves,1,0.0,0.3010299956639812,7,1401,7.245,0.78,1.613,1,2.5,6.956
fabulous,1,0.0,0.3010299956639812,8,3451,8.146,20.51,3.02,0,3.15,6.339
bothered,1,0.0,0.3010299956639812,8,7149,8.875,10.41,2.726,1,2.35,6.432
treadmill,1,0.0,0.3010299956639812,9,374,5.924,0.82,1.633,0,3.85,6.276
stair,1,0.0,0.3010299956639812,5,924,6.829,1.35,1.845,2,1.75,8.207
plentiful,1,0.0,0.3010299956639812,9,792,6.675,0.29,1.204,0,3.75,6.679
eliminated,1,0.0,0.3010299956639812,10,5865,8.677,3.25,2.223,1,2.8,6.024
aborigines,1,0.0,0.3010299956639812,10,511,6.236,0.18,1.0,0,3.7,6.647
continuum,1,0.0,0.3010299956639812,9,3863,8.259,1.51,1.892,0,3.3,7.681
hierarchy,1,0.0,0.3010299956639812,9,13677,9.523,0.63,1.518,0,3.9,6.061
connect,1,0.0,0.3010299956639812,7,37477,10.531,9.65,2.693,0,1.95,8.041
ancestral,1,0.0,0.3010299956639812,9,4085,8.315,0.57,1.477,0,3.55,6.919
cosmology,1,0.0,0.3010299956639812,9,932,6.837,0.12,0.845,0,3.7,6.542
restrictions,1,0.0,0.3010299956639812,12,10910,9.297,1.43,1.869,0,3.2,6.82
publishing,1,0.0,0.3010299956639812,10,23605,10.069,3.8,2.29,0,3.1,6.622
socialization,1,0.0,0.3010299956639812,13,855,6.751,0.2,1.041,0,3.6,5.845
thorough,1,0.0,0.3010299956639812,8,4747,8.465,4.71,2.382,0,3.1,7.107
baskets,1,0.0,0.3010299956639812,7,537,6.286,1.69,1.94,2,1.85,6.422
burial,1,0.0,0.3010299956639812,6,1101,7.004,4.75,2.386,0,2.2,6.933
grounds,1,0.0,0.3010299956639812,7,8879,9.091,10.45,2.728,0,2.05,7.071
rodents,1,0.0,0.3010299956639812,7,740,6.607,1.0,1.716,0,2.7,7.762
invaders,1,0.0,0.3010299956639812,8,2154,7.675,1.45,1.875,0,2.65,6.58
lag,1,0.0,0.3010299956639812,3,2677,7.892,1.47,1.881,19,1.0,8.368
clocks,1,0.0,0.3010299956639812,6,3610,8.191,2.84,2.164,5,1.65,7.268
cycles,1,0.0,0.3010299956639812,6,6242,8.739,1.29,1.826,1,2.4,7.056
representatives,1,0.0,0.3010299956639812,15,12459,9.43,2.14,2.041,0,4.8,7.005
explicitly,1,0.0,0.3010299956639812,10,7831,8.966,0.35,1.279,0,3.65,6.271
copying,1,0.0,0.3010299956639812,7,7482,8.92,1.29,1.826,0,1.95,6.77
yourselves,1,0.0,0.3010299956639812,10,3506,8.162,29.0,3.17,0,4.15,6.377
lawn,1,0.0,0.3010299956639812,4,2663,7.887,12.35,2.8,6,1.6,8.058
weave,1,0.0,0.3010299956639812,5,1125,7.026,2.06,2.025,3,1.75,7.989
legitimately,1,0.0,0.3010299956639812,12,1038,6.945,0.41,1.342,0,4.5,7.154
poverty,1,0.0,0.3010299956639812,7,7521,8.925,4.33,2.346,0,2.6,7.531
suburb,1,0.0,0.3010299956639812,6,1845,7.52,0.59,1.491,0,2.6,6.68
parasitic,1,0.0,0.3010299956639812,9,582,6.366,0.47,1.398,0,3.55,6.513
virtually,1,0.0,0.3010299956639812,9,14939,9.612,4.1,2.322,0,3.15,7.158
bitter,1,0.0,0.3010299956639812,6,5910,8.684,11.14,2.755,8,1.5,6.66
toast,1,0.0,0.3010299956639812,5,3064,8.027,33.47,3.232,3,1.85,8.108
toothbrush,1,0.0,0.3010299956639812,10,560,6.328,5.0,2.408,0,4.85,5.0
contemplating,1,0.0,0.3010299956639812,13,1508,7.319,1.35,1.845,0,4.05,6.701
curriculum,1,0.0,0.3010299956639812,10,4122,8.324,1.37,1.851,0,4.45,6.393
hug,1,0.0,0.3010299956639812,3,3801,8.243,19.33,2.994,15,1.0,7.907
pure,1,0.0,0.3010299956639812,4,21172,9.96,24.92,3.104,9,1.4,7.934
substantial,1,0.0,0.3010299956639812,11,10290,9.239,3.57,2.263,0,3.85,6.198
tolls,1,0.0,0.3010299956639812,5,440,6.087,0.59,1.491,5,1.65,7.635
merchants,1,0.0,0.3010299956639812,9,1893,7.546,1.08,1.748,0,3.25,6.617
immediacy,1,0.0,0.3010299956639812,9,151,5.017,0.16,0.954,0,3.8,6.395
attribute,1,0.0,0.3010299956639812,9,5582,8.627,0.88,1.663,0,3.2,6.705
conversational,1,0.0,0.3010299956639812,14,500,6.215,0.53,1.447,0,4.0,6.912
frontal,1,0.0,0.3010299956639812,7,1147,7.045,1.88,1.987,0,2.75,7.123
profile,1,0.0,0.3010299956639812,7,11524,9.352,12.88,2.818,0,2.55,7.393
remarks,1,0.0,0.3010299956639812,7,7543,8.928,3.92,2.303,0,2.55,7.509
comprehensive,1,0.0,0.3010299956639812,13,14148,9.557,1.14,1.771,0,4.05,6.581
packages,1,0.0,0.3010299956639812,8,22532,10.023,3.9,2.301,1,2.75,6.662
champions,1,0.0,0.3010299956639812,9,4531,8.419,4.16,2.328,0,3.3,6.565
expressive,1,0.0,0.3010299956639812,10,915,6.819,0.45,1.38,0,2.55,7.763
neat,1,0.0,0.3010299956639812,4,11901,9.384,12.45,2.804,12,1.3,8.726
agreements,1,0.0,0.3010299956639812,10,4919,8.501,0.8,1.623,0,3.65,6.736
pears,1,0.0,0.3010299956639812,5,307,5.727,0.98,1.708,12,1.15,7.819
independence,1,0.0,0.3010299956639812,12,8772,9.079,4.0,2.312,0,4.05,5.877
wildest,1,0.0,0.3010299956639812,7,794,6.677,2.43,2.097,0,2.4,6.826
elected,1,0.0,0.3010299956639812,7,10036,9.214,7.25,2.569,2,1.85,6.805
chew,1,0.0,0.3010299956639812,4,2861,7.959,9.06,2.666,4,1.75,8.486
peel,1,0.0,0.3010299956639812,4,2813,7.942,5.35,2.438,9,1.4,8.149
coaches,1,0.0,0.3010299956639812,7,2504,7.826,1.75,1.954,3,1.9,6.102
marshall,1,0.0,0.3010299956639812,8,8658,9.066,25.9,3.121,0,2.9,6.401
regretfully,1,0.0,0.3010299956639812,11,203,5.313,0.43,1.362,0,4.25,5.63
talented,1,0.0,0.3010299956639812,8,5612,8.633,11.39,2.765,0,2.65,6.739
deliver,1,0.0,0.3010299956639812,7,9864,9.197,28.35,3.16,0,2.05,7.472
fake,1,0.0,0.3010299956639812,4,7853,8.969,36.33,3.268,15,1.1,8.325
fiercely,1,0.0,0.3010299956639812,8,585,6.372,0.94,1.69,0,3.25,7.04
humiliation,1,0.0,0.3010299956639812,11,1611,7.385,4.67,2.378,0,3.45,6.386
banquet,1,0.0,0.3010299956639812,7,1564,7.355,5.16,2.422,0,2.8,6.423
fling,1,0.0,0.3010299956639812,5,766,6.641,3.53,2.258,4,1.7,7.586
tofu,1,0.0,0.3010299956639812,4,911,6.815,2.69,2.14,0,2.0,8.749
laps,1,0.0,0.3010299956639812,4,1959,7.58,3.27,2.225,13,1.05,7.778
invaluable,1,0.0,0.3010299956639812,10,2011,7.606,1.29,1.826,0,3.35,5.524
persuading,1,0.0,0.3010299956639812,10,326,5.787,0.53,1.447,0,3.35,6.878
servant,1,0.0,0.3010299956639812,7,3238,8.083,12.14,2.792,0,2.4,7.14
compositional,1,0.0,0.3010299956639812,13,320,5.768,0.02,0.301,0,4.1,7.025
revive,1,0.0,0.3010299956639812,6,1113,7.015,1.84,1.978,3,1.8,7.015
ethnic,1,0.0,0.3010299956639812,6,10789,9.286,1.78,1.964,0,2.75,7.403
revelation,1,0.0,0.3010299956639812,10,5986,8.697,2.75,2.149,0,2.65,6.988
dare,1,0.0,0.3010299956639812,4,8885,9.092,55.41,3.451,19,1.0,8.644
minorities,1,0.0,0.3010299956639812,10,5989,8.698,0.43,1.362,0,3.7,5.916
bilingual,1,0.0,0.3010299956639812,9,1556,7.35,0.37,1.301,0,3.75,6.542
refugees,1,0.0,0.3010299956639812,8,4213,8.346,2.2,2.053,0,3.0,6.688
affirmative,1,0.0,0.3010299956639812,11,6289,8.747,4.73,2.384,0,4.0,6.231
stares,1,0.0,0.3010299956639812,6,999,6.907,1.31,1.833,9,1.5,7.643
foreigners,1,0.0,0.3010299956639812,10,2754,7.921,3.2,2.215,0,3.65,5.904
jokes,1,0.0,0.3010299956639812,5,7331,8.9,20.39,3.018,5,1.65,7.669
stimuli,1,0.0,0.3010299956639812,7,666,6.501,0.76,1.602,0,3.15,6.739
severely,1,0.0,0.3010299956639812,8,5725,8.653,3.02,2.19,0,2.65,6.392
criticized,1,0.0,0.3010299956639812,10,2582,7.856,0.65,1.532,0,3.6,6.587
unpleasantness,1,0.0,0.3010299956639812,14,228,5.429,0.57,1.477,0,5.75,4.844
intensify,1,0.0,0.3010299956639812,9,442,6.091,0.24,1.114,1,3.05,6.754
amplified,1,0.0,0.3010299956639812,9,1243,7.125,0.31,1.23,1,3.05,6.71
prosperity,1,0.0,0.3010299956639812,10,2545,7.842,2.1,2.033,0,3.25,6.955
olive,1,0.0,0.3010299956639812,5,2952,7.99,7.35,2.575,1,1.8,8.433
peasants,1,0.0,0.3010299956639812,8,1684,7.429,3.04,2.193,0,2.6,6.556
choral,1,0.0,0.3010299956639812,6,757,6.629,0.22,1.079,0,2.05,7.272
oldest,1,0.0,0.3010299956639812,6,4630,8.44,9.37,2.68,1,2.2,7.298
jawbone,1,0.0,0.3010299956639812,7,77,4.344,0.41,1.342,0,3.05,6.874
ritual,1,0.0,0.3010299956639812,6,7773,8.958,8.94,2.66,0,2.5,7.173
clan,1,0.0,0.3010299956639812,4,4149,8.331,4.1,2.322,8,1.4,8.244
attempts,1,0.0,0.3010299956639812,8,15813,9.669,4.31,2.344,0,3.2,7.394
intentionally,1,0.0,0.3010299956639812,13,4110,8.321,2.12,2.037,0,3.9,6.361
imposed,1,0.0,0.3010299956639812,7,5091,8.535,1.29,1.826,1,2.15,6.76
rival,1,0.0,0.3010299956639812,5,2348,7.761,3.78,2.288,0,1.95,7.915
bodily,1,0.0,0.3010299956639812,6,2204,7.698,2.12,2.037,0,2.1,6.768
cup,1,0.0,0.3010299956639812,3,27792,10.233,51.65,3.421,8,1.4,8.239
bottle,1,0.0,0.3010299956639812,6,18633,9.833,50.75,3.413,2,1.8,6.743
beer,1,0.0,0.3010299956639812,4,24708,10.115,75.49,3.586,12,1.3,8.197
understandable,1,0.0,0.3010299956639812,14,3055,8.025,3.94,2.305,1,4.55,5.53
fashionable,1,0.0,0.3010299956639812,11,928,6.833,1.92,1.996,0,4.2,5.839
scholarship,1,0.0,0.3010299956639812,11,3693,8.214,9.94,2.706,0,4.35,6.026
doubtful,1,0.0,0.3010299956639812,8,1911,7.555,1.63,1.924,0,3.25,5.838
industrialists,1,0.0,0.3010299956639812,14,315,5.753,0.27,1.176,0,4.65,5.381
jacks,1,0.0,0.3010299956639812,5,1778,7.483,3.39,2.24,5,1.7,7.854
pumped,1,0.0,0.3010299956639812,6,2294,7.738,3.12,2.204,5,1.7,6.088
absorbs,1,0.0,0.3010299956639812,7,619,6.428,0.49,1.415,1,2.7,6.106
errors,1,0.0,0.3010299956639812,6,27767,10.232,1.71,1.944,0,2.5,6.947
synthetic,1,0.0,0.3010299956639812,9,3331,8.111,2.51,2.111,0,3.3,6.582
drastic,1,0.0,0.3010299956639812,7,1917,7.559,2.51,2.111,0,2.65,7.03
meteorite,1,0.0,0.3010299956639812,9,252,5.529,0.8,1.623,0,3.35,6.22
killed,1,0.0,0.3010299956639812,6,35249,10.47,290.04,4.17,5,1.7,6.477
overdoing,1,0.0,0.3010299956639812,9,246,5.505,0.92,1.681,0,2.8,6.478
grounded,1,0.0,0.3010299956639812,8,1905,7.552,7.78,2.6,1,2.2,6.454
enacted,1,0.0,0.3010299956639812,7,2791,7.934,0.63,1.518,1,2.35,6.86
alienated,1,0.0,0.3010299956639812,9,635,6.454,0.8,1.623,1,2.75,6.05
richness,1,0.0,0.3010299956639812,8,552,6.314,0.29,1.204,0,2.75,5.624
pretensions,1,0.0,0.3010299956639812,11,334,5.811,0.14,0.903,0,3.2,6.328
blessed,1,0.0,0.3010299956639812,7,5749,8.657,13.8,2.848,0,2.1,6.72
gratified,1,0.0,0.3010299956639812,9,308,5.73,0.29,1.204,0,2.8,6.209
profoundly,1,0.0,0.3010299956639812,10,1127,7.027,1.24,1.806,0,3.9,6.6
worldwide,1,0.0,0.3010299956639812,9,18597,9.831,3.16,2.209,0,4.1,6.336
believing,1,0.0,0.3010299956639812,9,6998,8.853,10.43,2.727,1,2.75,6.769
paved,1,0.0,0.3010299956639812,5,1292,7.164,0.88,1.663,5,1.7,7.282
unceasing,1,0.0,0.3010299956639812,9,59,4.078,0.16,0.954,0,2.75,5.515
realizing,1,0.0,0.3010299956639812,9,3481,8.155,2.67,2.137,0,2.85,7.002
dolly,1,0.0,0.3010299956639812,5,663,6.497,6.0,2.487,11,1.4,6.74
lady,1,0.0,0.3010299956639812,4,25980,10.165,217.08,4.044,3,1.75,8.271
spell,1,0.0,0.3010299956639812,5,21472,9.975,36.65,3.272,4,1.7,8.456
reluctant,1,0.0,0.3010299956639812,9,3047,8.022,2.51,2.111,0,3.15,6.213
obligation,1,0.0,0.3010299956639812,10,5620,8.634,6.75,2.538,0,2.85,6.238
awarded,1,0.0,0.3010299956639812,7,4691,8.453,2.47,2.104,0,2.05,6.657
swallow,1,0.0,0.3010299956639812,7,3184,8.066,12.73,2.813,1,2.1,6.967
publication,1,0.0,0.3010299956639812,11,20664,9.936,1.76,1.959,0,3.15,6.145
tropics,1,0.0,0.3010299956639812,7,389,5.964,0.78,1.613,0,2.55,7.053
attributes,1,0.0,0.3010299956639812,10,6452,8.772,0.75,1.591,1,3.3,7.623
televised,1,0.0,0.3010299956639812,9,950,6.856,0.82,1.633,0,3.55,6.787
seconds,1,0.0,0.3010299956639812,7,26919,10.201,70.65,3.557,0,2.7,7.282
knocked,1,0.0,0.3010299956639812,7,4110,8.321,24.73,3.101,1,2.0,6.636
absurd,1,0.0,0.3010299956639812,6,4985,8.514,9.71,2.696,0,2.7,7.576
representative,1,0.0,0.3010299956639812,14,15950,9.677,5.29,2.433,0,4.35,6.432
hay,1,0.0,0.3010299956639812,3,12769,9.455,6.37,2.513,19,1.0,9.07
silk,1,0.0,0.3010299956639812,4,3864,8.259,9.78,2.699,8,1.5,7.95
fortunate,1,0.0,0.3010299956639812,9,3159,8.058,8.22,2.623,0,3.1,5.804
sort,1,0.0,0.3010299956639812,4,78952,11.277,148.71,3.88,7,1.45,8.484
facial,1,0.0,0.3010299956639812,6,2030,7.616,5.75,2.468,1,2.2,7.475
stepping,1,0.0,0.3010299956639812,8,3046,8.022,6.96,2.551,1,1.95,6.655
strengthened,1,0.0,0.3010299956639812,12,741,6.608,0.35,1.279,0,4.35,6.601
ordered,1,0.0,0.3010299956639812,7,18637,9.833,36.96,3.276,0,2.4,6.764
occasion,1,0.0,0.3010299956639812,8,6664,8.804,16.55,2.927,0,2.7,6.639
dancer,1,0.0,0.3010299956639812,6,2993,8.004,16.29,2.92,5,1.65,6.936
trials,1,0.0,0.3010299956639812,6,6525,8.783,3.86,2.297,0,1.95,7.201
inch,1,0.0,0.3010299956639812,4,16319,9.7,12.37,2.801,2,1.75,8.465
gloves,1,0.0,0.3010299956639812,6,3969,8.286,16.24,2.919,4,1.7,6.705
approved,1,0.0,0.3010299956639812,8,12049,9.397,6.49,2.521,1,2.6,7.1
wounds,1,0.0,0.3010299956639812,6,2743,7.917,14.06,2.856,6,1.65,9.034
fellows,1,0.0,0.3010299956639812,7,1939,7.57,13.25,2.831,2,1.95,6.69
skeleton,1,0.0,0.3010299956639812,8,2347,7.761,5.12,2.418,0,3.25,6.881
pronouncing,1,0.0,0.3010299956639812,11,465,6.142,0.37,1.301,0,3.6,6.583
organizers,1,0.0,0.3010299956639812,10,2173,7.684,0.39,1.322,0,3.4,6.601
bankers,1,0.0,0.3010299956639812,7,1558,7.351,2.16,2.045,4,1.75,6.163
librarians,1,0.0,0.3010299956639812,10,1664,7.417,0.12,0.845,0,3.6,7.023
debating,1,0.0,0.3010299956639812,8,3087,8.035,1.63,1.924,1,2.0,6.902
parade,1,0.0,0.3010299956639812,6,3589,8.186,12.88,2.818,0,1.9,7.38
unnecessary,1,0.0,0.3010299956639812,11,6223,8.736,6.2,2.501,0,4.85,6.294
linked,1,0.0,0.3010299956639812,6,10830,9.29,4.29,2.342,2,1.7,6.929
divides,1,0.0,0.3010299956639812,7,832,6.724,0.65,1.532,2,2.35,7.008
halves,1,0.0,0.3010299956639812,6,1108,7.01,1.1,1.756,3,1.8,7.073
horizontally,1,0.0,0.3010299956639812,12,1272,7.148,0.47,1.398,0,4.9,6.131
relaxation,1,0.0,0.3010299956639812,10,1658,7.413,1.57,1.909,0,2.8,6.803
beaver,1,0.0,0.3010299956639812,6,1727,7.454,4.82,2.393,5,1.75,7.41
recovery,1,0.0,0.3010299956639812,8,9992,9.21,9.1,2.667,1,2.65,7.662
trapping,1,0.0,0.3010299956639812,8,813,6.701,0.71,1.568,2,1.7,6.607
suburban,1,0.0,0.3010299956639812,8,2227,7.708,2.29,2.072,0,3.25,6.123
striking,1,0.0,0.3010299956639812,8,5214,8.559,4.39,2.352,3,2.0,7.278
packaged,1,0.0,0.3010299956639812,8,3224,8.078,0.51,1.431,1,2.75,6.56
delivered,1,0.0,0.3010299956639812,9,11493,9.349,16.14,2.916,0,2.85,6.822
pedals,1,0.0,0.3010299956639812,6,2237,7.713,0.75,1.591,2,1.8,6.71
ears,1,0.0,0.3010299956639812,4,12268,9.415,33.43,3.232,10,1.0,8.403
shining,1,0.0,0.3010299956639812,7,3171,8.062,9.82,2.701,1,1.95,7.044
simplification,1,0.0,0.3010299956639812,14,747,6.616,0.02,0.301,0,4.15,6.334
sacrifices,1,0.0,0.3010299956639812,10,1822,7.508,3.84,2.295,1,3.5,6.466
fur,1,0.0,0.3010299956639812,3,4642,8.443,8.27,2.626,5,1.55,8.723
bordered,1,0.0,0.3010299956639812,8,2036,7.619,0.08,0.699,0,2.4,6.447
hardness,1,0.0,0.3010299956639812,8,1368,7.221,0.25,1.146,0,2.3,5.685
beneath,1,0.0,0.3010299956639812,7,5784,8.663,11.63,2.774,0,2.9,6.723
seriousness,1,0.0,0.3010299956639812,11,1177,7.071,1.25,1.813,0,4.15,4.845
reconsider,1,0.0,0.3010299956639812,10,1756,7.471,5.02,2.41,0,3.55,6.816
radios,1,0.0,0.3010299956639812,6,3446,8.145,2.06,2.025,2,1.9,7.269
dials,1,0.0,0.3010299956639812,5,1031,6.938,0.82,1.633,1,1.9,7.31
jazz,1,0.0,0.3010299956639812,4,13759,9.529,11.92,2.785,0,1.95,7.547
actor,1,0.0,0.3010299956639812,5,10471,9.256,26.33,3.128,0,1.9,8.485
academy,1,0.0,0.3010299956639812,7,12050,9.397,12.41,2.802,0,3.15,6.931
founding,1,0.0,0.3010299956639812,8,4317,8.37,1.75,1.954,5,1.7,6.869
floppy,1,0.0,0.3010299956639812,6,27146,10.209,1.14,1.771,1,2.5,6.387
barrow,1,0.0,0.3010299956639812,6,565,6.337,1.2,1.792,6,1.65,6.898
upper,1,0.0,0.3010299956639812,5,26757,10.195,12.08,2.79,1,1.9,7.455
differed,1,0.0,0.3010299956639812,8,555,6.319,0.22,1.079,0,2.65,6.122
dictated,1,0.0,0.3010299956639812,8,1219,7.106,0.88,1.663,1,2.7,6.758
designs,1,0.0,0.3010299956639812,7,12257,9.414,3.22,2.217,1,2.35,7.233
heavens,1,0.0,0.3010299956639812,7,2086,7.643,13.27,2.831,0,2.15,7.045
supervised,1,0.0,0.3010299956639812,10,1936,7.568,1.39,1.857,1,2.7,6.613
racing,1,0.0,0.3010299956639812,6,15076,9.621,11.88,2.783,7,1.5,7.352
chimpanzee,1,0.0,0.3010299956639812,10,382,5.945,1.22,1.799,0,4.85,6.467
incorporate,1,0.0,0.3010299956639812,11,3696,8.215,0.76,1.602,0,3.25,6.099
sensors,1,0.0,0.3010299956639812,7,3213,8.075,5.14,2.42,3,1.95,6.93
humidity,1,0.0,0.3010299956639812,8,1823,7.508,1.33,1.839,3,2.55,5.653
strain,1,0.0,0.3010299956639812,6,9705,9.18,7.08,2.559,2,1.75,7.422
fox,1,0.0,0.3010299956639812,3,13959,9.544,21.61,3.043,6,1.6,9.082
molecules,1,0.0,0.3010299956639812,9,2550,7.844,2.59,2.124,0,3.7,6.351
lifeguards,1,0.0,0.3010299956639812,10,120,4.787,0.39,1.322,0,4.15,6.197
surf,1,0.0,0.3010299956639812,4,5923,8.687,6.35,2.512,3,1.85,7.65
troubled,1,0.0,0.3010299956639812,8,1794,7.492,6.78,2.54,1,2.65,6.212
swimmer,1,0.0,0.3010299956639812,7,639,6.46,3.73,2.281,3,2.15,6.245
analytical,1,0.0,0.3010299956639812,10,4388,8.387,0.59,1.491,0,3.6,6.292
definitions,1,0.0,0.3010299956639812,11,8756,9.077,0.61,1.505,0,3.5,6.456
channel,1,0.0,0.3010299956639812,7,40054,10.598,24.41,3.095,1,2.05,6.933
classmates,1,0.0,0.3010299956639812,10,946,6.852,2.63,2.13,0,3.7,6.146
pickup,1,0.0,0.3010299956639812,6,4527,8.418,7.63,2.591,0,2.45,6.812
recommendation,1,0.0,0.3010299956639812,14,6088,8.714,5.06,2.413,0,4.3,6.234
